X,Y,Z,AX,AY,AZ
0.022544861,-0.191024780,-0.052101135,0.009033203,-0.014648438,0.906738281
-0.069007874,0.053115845,-0.082618713,0.008544922,-0.008056641,0.911376953
-0.099525452,-0.053695679,0.008934021,0.003662109,-0.013671875,0.908935547
-0.007972717,0.022598267,0.115745544,0.002441406,-0.011230469,0.913330078
-0.099525452,-0.114730835,-0.021583557,0.000000000,-0.011962891,0.915771484
0.053062439,-0.068954468,0.024192810,-0.002197266,-0.011230469,0.915771484
-0.053749084,0.007339478,-0.097877502,0.003906250,-0.013916016,0.917236328
0.083580017,-0.099472046,-0.067359924,0.008544922,-0.012207031,0.907958984
0.068321228,0.159942627,0.069969177,0.002197266,-0.011474609,0.919433594
-0.069007874,0.037857056,0.039451599,0.008056641,-0.019531250,0.912841797
-0.145301819,-0.023178101,-0.021583557,0.003173828,-0.012207031,0.913085938
-0.145301819,0.129409790,-0.113136292,0.007568359,-0.014404297,0.913818359
-0.038490295,-0.084213257,0.024192810,0.004394531,-0.013183594,0.909423828
0.068321228,0.144668579,-0.082618713,0.007080078,-0.012451172,0.907958984
0.083580017,-0.068954468,-0.052101135,0.006591797,-0.015625000,0.919677734
-0.114784241,-0.084213257,0.054710388,-0.000732422,-0.016845703,0.910888672
0.068321228,0.144668579,0.024192810,0.007568359,-0.014892578,0.922119141
-0.069007874,0.007339478,-0.021583557,0.005859375,-0.011962891,0.906494141
-0.160560608,-0.023178101,-0.052101135,0.002929688,-0.011718750,0.921875000
0.037803650,0.053115845,-0.067359924,0.007812500,-0.009765625,0.907470703
0.068321228,-0.007919312,-0.128395081,0.006103516,-0.014892578,0.915527344
0.068321228,-0.084213257,0.008934021,0.000000000,-0.020019531,0.919677734
0.007286072,0.098892212,-0.006324768,0.002685547,-0.013427734,0.904785156
0.037803650,-0.053695679,-0.006324768,0.009765625,-0.009033203,0.912841797
-0.145301819,-0.023178101,-0.113136292,-0.002441406,-0.013183594,0.923095703
0.053062439,-0.084213257,-0.143653870,0.002929688,-0.010986328,0.908691406
-0.053749084,0.022598267,0.069969177,0.010009766,-0.009277344,0.915283203
0.159873962,-0.038436890,-0.143653870,0.002685547,-0.010253906,0.920410156
0.068321228,-0.053695679,-0.097877502,0.001220703,-0.013183594,0.907470703
0.098838806,0.083633423,0.008934021,0.001464844,-0.012207031,0.918945313
0.053062439,-0.023178101,0.008934021,0.003173828,-0.009277344,0.905517578
-0.023231506,0.068374634,-0.052101135,0.005126953,-0.010742188,0.913574219
0.068321228,0.037857056,-0.052101135,0.007080078,-0.011230469,0.914794922
0.022544861,0.114151001,-0.143653870,0.002685547,-0.012939453,0.915039063
-0.007972717,0.281997681,0.024192810,0.008056641,-0.009765625,0.916503906
0.236167908,0.022598267,-0.006324768,0.004150391,-0.010742188,0.918457031
-0.007972717,-0.053695679,-0.052101135,0.002929688,-0.011230469,0.920410156
0.129356384,-0.114730835,0.039451599,0.008056641,-0.015625000,0.916992188
0.007286072,-0.023178101,-0.158912659,0.005126953,-0.011718750,0.902832031
-0.084266663,0.205703735,0.039451599,0.004394531,-0.008544922,0.910888672
-0.114784241,0.007339478,0.085227966,0.004394531,-0.012207031,0.919433594
-0.023231506,0.068374634,-0.021583557,0.005859375,-0.007080078,0.913330078
-0.130043030,-0.068954468,0.100486755,0.008300781,-0.011230469,0.914794922
-0.084266663,-0.038436890,0.008934021,0.003173828,-0.007812500,0.915039063
-0.252113342,0.022598267,0.024192810,-0.000732422,-0.011718750,0.921386719
-0.069007874,-0.099472046,0.085227966,0.003906250,-0.016601563,0.922363281
0.114097595,0.083633423,-0.006324768,-0.001708984,-0.012451172,0.912841797
-0.007972717,0.053115845,-0.006324768,0.000732422,-0.009765625,0.920654297
0.129356384,-0.053695679,0.024192810,-0.003173828,-0.009765625,0.916748047
0.037803650,0.053115845,0.024192810,0.006591797,-0.006103516,0.919189453
0.236167908,0.037857056,0.069969177,-0.001220703,-0.012451172,0.916992188
-0.084266663,0.159927368,0.085227966,0.003906250,-0.012451172,0.916992188
0.205650330,0.236221313,0.054710388,-0.004150391,-0.012939453,0.914794922
0.098838806,0.007339478,-0.052101135,0.008544922,-0.015136719,0.916748047
-0.130043030,0.037857056,-0.082618713,0.005859375,-0.012695313,0.915039063
0.175132751,-0.038436890,0.039451599,-0.001464844,-0.011230469,0.910400391
-0.053749084,-0.023178101,-0.021583557,0.005371094,-0.013427734,0.917724609
-0.084266663,-0.084213257,-0.097877502,0.004150391,-0.010009766,0.919921875
0.175132751,0.159927368,-0.113136292,0.000000000,-0.012207031,0.904785156
-0.175819397,0.068374634,0.024192810,0.000732422,-0.015136719,0.914550781
-0.038490295,-0.114730835,-0.006324768,0.004150391,-0.016113281,0.912109375
0.022544861,0.007339478,-0.158912659,0.000976563,-0.015625000,0.913818359
0.022544861,0.022598267,-0.052101135,0.005371094,-0.015136719,0.913330078
0.129356384,-0.160507202,0.069969177,-0.000244141,-0.008056641,0.905273438
0.022544861,-0.160507202,0.054710388,0.005126953,-0.015136719,0.911132813
0.037803650,-0.053695679,0.039451599,0.003417969,-0.009765625,0.920410156
-0.114784241,-0.129989624,-0.067359924,0.006347656,-0.007568359,0.911865234
0.175132751,0.068374634,-0.082618713,0.002197266,-0.015136719,0.920410156
-0.053749084,0.068374634,0.024192810,0.004394531,-0.017333984,0.910644531
-0.130043030,0.007339478,-0.006324768,-0.000244141,-0.011718750,0.910156250
0.098838806,0.022598267,0.054710388,0.003417969,-0.015869141,0.914306641
0.007286072,0.083633423,0.008934021,0.008300781,-0.008789063,0.911132813
0.098838806,-0.007919312,0.069969177,0.005615234,-0.011474609,0.920166016
-0.069007874,0.114151001,0.100486755,0.000488281,-0.012939453,0.912109375
0.144615173,0.053115845,-0.067359924,0.006591797,-0.014648438,0.916503906
0.068321228,0.022598267,-0.097877502,0.003173828,-0.010498047,0.920166016
-0.114784241,-0.084213257,0.024192810,0.001220703,-0.010742188,0.914794922
0.144615173,0.251480103,-0.052101135,0.003417969,-0.012695313,0.916015625
-0.191078186,-0.145248413,-0.113136292,0.001464844,-0.015869141,0.905517578
0.053062439,0.068374634,-0.006324768,0.004394531,-0.011474609,0.919433594
-0.099525452,-0.068954468,-0.036842346,0.003906250,-0.008544922,0.916259766
-0.069007874,0.083633423,0.039451599,-0.000488281,-0.011962891,0.917968750
0.114097595,0.068374634,-0.189430237,0.004638672,-0.011230469,0.917724609
-0.099525452,-0.053695679,0.008934021,0.004150391,-0.006835938,0.912841797
0.083580017,0.083633423,0.100486755,0.004638672,-0.018066406,0.916748047
-0.007972717,-0.114730835,-0.174171448,-0.000976563,-0.010986328,0.921630859
0.007286072,0.007339478,-0.097877502,0.006347656,-0.012451172,0.919433594
0.037803650,0.083633423,-0.006324768,0.007324219,-0.013183594,0.906982422
-0.007972717,-0.023178101,-0.067359924,0.011474609,-0.010253906,0.914550781
0.098838806,0.068374634,-0.006324768,0.008300781,-0.015380859,0.918212891
0.007286072,-0.023178101,-0.082618713,0.008544922,-0.013671875,0.908691406
-0.007972717,0.114151001,-0.204689026,0.003173828,-0.013427734,0.918945313
-0.053749084,0.053115845,-0.082618713,0.002441406,-0.017089844,0.915771484
0.114097595,0.068374634,0.100486755,0.004394531,-0.009765625,0.918945313
0.083580017,0.220962524,-0.113136292,0.003417969,-0.012207031,0.920166016
0.220909119,-0.007919312,-0.006324768,0.006347656,-0.016113281,0.915771484
0.083580017,0.007339478,0.069969177,0.009277344,-0.011230469,0.909179688
0.114097595,-0.099472046,-0.097877502,0.007324219,-0.016357422,0.899902344
0.068321228,0.098892212,-0.219947815,0.004638672,-0.009521484,0.914550781
0.022544861,0.037857056,-0.052101135,-0.002929688,-0.016845703,0.918945313
-0.130043030,-0.053695679,0.131004333,0.006347656,-0.011962891,0.915771484
-0.114784241,0.053115845,0.039451599,0.002197266,-0.013916016,0.913818359
0.037803650,-0.007919312,0.085227966,0.005371094,-0.008300781,0.909423828
0.190391541,0.159927368,0.024192810,0.003662109,-0.013427734,0.923095703
0.053062439,-0.007919312,0.085227966,0.000488281,-0.012939453,0.908935547
-0.007972717,-0.023178101,-0.113136292,-0.000732422,-0.016601563,0.922363281
-0.206336975,-0.053695679,0.054710388,0.005126953,-0.014892578,0.916992188
0.022544861,0.007339478,-0.052101135,0.000000000,-0.013916016,0.920410156
0.175132751,-0.023178101,-0.036842346,0.001464844,-0.016845703,0.918212891
-0.007972717,-0.175765991,0.054710388,0.006591797,-0.018310547,0.917968750
0.144615173,-0.160507202,-0.113136292,0.001464844,-0.007324219,0.917480469
-0.053749084,-0.038436890,-0.006324768,0.007568359,-0.010986328,0.913818359
0.022544861,0.053115845,0.131004333,0.002441406,-0.012207031,0.918212891
0.251426697,0.053115845,0.115745544,0.007812500,-0.007568359,0.914550781
0.037803650,-0.023178101,-0.021583557,0.008544922,-0.015136719,0.918457031
-0.084266663,0.114151001,-0.036842346,0.001464844,-0.010253906,0.909179688
-0.007972717,-0.053695679,-0.097877502,-0.000976563,-0.006103516,0.909912109
0.175132751,-0.053695679,0.008934021,0.004638672,-0.014160156,0.910400391
-0.099525452,0.053115845,0.024192810,0.003906250,-0.015136719,0.916992188
-0.145301819,0.129409790,-0.097877502,0.002685547,-0.008056641,0.904541016
0.022544861,0.205703735,-0.097877502,0.000732422,-0.010009766,0.915771484
-0.007972717,-0.068954468,-0.128395081,0.007080078,-0.011718750,0.924560547
-0.053749084,-0.191024780,0.039451599,0.010986328,-0.013671875,0.922363281
-0.038490295,0.053115845,-0.021583557,0.005615234,-0.012939453,0.914306641
-0.023231506,0.068374634,0.024192810,0.003417969,-0.010986328,0.917968750
0.022544861,-0.160507202,-0.021583557,0.011230469,-0.007324219,0.908447266
-0.007972717,0.053115845,-0.036842346,0.001464844,-0.008789063,0.916015625
0.022544861,-0.160507202,0.024192810,0.000000000,-0.014892578,0.920166016
-0.191078186,0.129409790,0.008934021,0.003662109,-0.010986328,0.906250000
0.098838806,-0.007919312,-0.021583557,0.002197266,-0.015869141,0.912597656
-0.038490295,-0.023178101,-0.067359924,0.009277344,-0.012451172,0.912597656
-0.007972717,0.037857056,0.008934021,0.002197266,-0.011718750,0.911132813
0.053062439,0.129409790,-0.143653870,0.002441406,-0.009277344,0.918212891
0.053062439,-0.084213257,-0.006324768,0.005615234,-0.010253906,0.917724609
0.068321228,0.144668579,0.054710388,0.002929688,-0.010253906,0.921386719
0.053062439,0.007339478,0.115745544,-0.000732422,-0.006835938,0.927001953
-0.069007874,0.022598267,0.024192810,0.007080078,-0.009765625,0.923339844
0.098838806,0.037857056,-0.036842346,0.008789063,-0.015625000,0.914794922
0.129356384,0.083633423,0.039451599,0.006347656,-0.010253906,0.909179688
0.037803650,-0.007919312,-0.097877502,0.004882813,-0.010986328,0.915527344
-0.053749084,-0.023178101,-0.128395081,0.004882813,-0.005615234,0.917236328
-0.145301819,-0.267318726,0.100486755,0.003173828,-0.010742188,0.913574219
0.098838806,-0.145248413,0.131004333,0.004394531,-0.012451172,0.919921875
0.159873962,0.007339478,0.085227966,0.002197266,-0.016113281,0.913818359
-0.007972717,0.007339478,0.069969177,0.002197266,-0.002929688,0.919189453
0.037803650,0.098892212,-0.143653870,-0.000976563,-0.016357422,0.916992188
-0.069007874,0.068374634,0.039451599,0.005615234,-0.011718750,0.919433594
-0.084266663,0.159927368,-0.052101135,0.003173828,-0.007568359,0.918212891
0.083580017,0.022598267,-0.036842346,0.000976563,-0.010009766,0.908935547
0.068321228,-0.099472046,-0.036842346,-0.001220703,-0.013916016,0.909179688
0.129356384,0.098892212,-0.143653870,-0.001953125,-0.016357422,0.910888672
-0.053749084,-0.007919312,0.008934021,0.003417969,-0.014404297,0.910156250
0.007286072,0.083633423,0.069969177,0.005859375,-0.008056641,0.912109375
0.022544861,-0.007919312,-0.097877502,0.001953125,-0.010986328,0.916015625
-0.160560608,-0.023178101,-0.113136292,0.000732422,-0.013183594,0.921630859
-0.130043030,0.144668579,-0.052101135,0.002197266,-0.012939453,0.912841797
-0.007972717,-0.007919312,0.024192810,0.004394531,-0.010986328,0.919921875
0.053062439,-0.038436890,-0.052101135,0.009033203,-0.010009766,0.916503906
0.114097595,0.053115845,-0.113136292,0.005126953,-0.019287109,0.912353516
0.007286072,-0.114730835,0.146263123,0.008789063,-0.012207031,0.921386719
-0.023231506,-0.191024780,0.176780701,0.004882813,-0.012451172,0.911865234
0.053062439,0.068374634,0.131004333,0.008056641,-0.009277344,0.913085938
-0.007972717,-0.023178101,-0.036842346,0.008056641,-0.013183594,0.919433594
0.037803650,-0.007919312,-0.021583557,0.005859375,-0.013427734,0.908691406
0.053062439,0.053115845,0.039451599,0.003417969,-0.009521484,0.915527344
-0.069007874,0.053115845,0.054710388,0.002441406,-0.006103516,0.910156250
-0.114784241,-0.129989624,0.008934021,0.009765625,-0.014648438,0.919677734
0.007286072,0.053115845,-0.021583557,-0.000976563,-0.019042969,0.911376953
0.007286072,-0.129989624,-0.052101135,0.006591797,-0.015625000,0.906982422
-0.038490295,0.037857056,0.054710388,0.002197266,-0.014404297,0.918701172
-0.053749084,0.190444946,-0.036842346,0.002929688,-0.011474609,0.917236328
0.022544861,-0.068954468,0.069969177,0.000000000,-0.010742188,0.914794922
-0.084266663,-0.038436890,0.024192810,-0.000488281,-0.011718750,0.907958984
0.068321228,-0.038436890,0.085227966,-0.000488281,-0.014160156,0.919921875
0.098838806,0.068374634,0.024192810,0.004150391,-0.013427734,0.910156250
0.037803650,-0.007919312,-0.006324768,0.001220703,-0.013916016,0.912109375
-0.084266663,0.114151001,-0.097877502,0.007812500,-0.012695313,0.914062500
-0.038490295,0.022598267,0.024192810,0.007324219,-0.012695313,0.916015625
-0.084266663,-0.160507202,0.054710388,0.005859375,-0.011962891,0.918212891
0.114097595,0.220962524,0.054710388,0.003906250,-0.013916016,0.917968750
-0.023231506,-0.007919312,-0.021583557,0.004394531,-0.017333984,0.912109375
0.144615173,-0.007919312,0.039451599,0.003906250,-0.015380859,0.921875000
-0.038490295,0.083633423,0.100486755,0.001708984,-0.013183594,0.917968750
0.068321228,-0.221542358,-0.036842346,0.009033203,-0.010742188,0.911376953
-0.038490295,-0.023178101,-0.006324768,0.004638672,-0.008056641,0.913818359
0.129356384,0.007339478,0.039451599,0.000000000,-0.015136719,0.918212891
0.022544861,-0.038436890,-0.006324768,-0.000488281,-0.015380859,0.918945313
-0.099525452,-0.068954468,-0.006324768,0.007324219,-0.016357422,0.912109375
0.037803650,-0.084213257,-0.097877502,0.003906250,-0.010498047,0.925292969
0.022544861,-0.007919312,-0.067359924,0.008056641,-0.012939453,0.907470703
-0.053749084,-0.084213257,-0.006324768,0.001220703,-0.018310547,0.912353516
-0.053749084,-0.129989624,-0.006324768,0.006835938,-0.013183594,0.913085938
-0.175819397,0.022598267,0.100486755,0.003662109,-0.008544922,0.908935547
0.053062439,-0.160507202,0.054710388,0.001464844,-0.011962891,0.922851563
-0.069007874,0.098892212,-0.052101135,0.003662109,-0.013671875,0.919189453
-0.221595764,-0.160507202,-0.067359924,0.005126953,-0.016113281,0.920166016
0.098838806,-0.038436890,-0.113136292,0.002441406,-0.010742188,0.916015625
0.022544861,0.022598267,-0.097877502,0.001708984,-0.012939453,0.918701172
-0.023231506,-0.114730835,-0.021583557,0.003906250,-0.014404297,0.915527344
0.007286072,0.037857056,-0.021583557,0.001464844,-0.014892578,0.916503906
-0.069007874,0.022598267,0.008934021,0.010009766,-0.009033203,0.921386719
-0.053749084,0.007339478,-0.036842346,0.002929688,-0.013916016,0.918457031
0.083580017,-0.068954468,-0.113136292,-0.000732422,-0.011718750,0.915039063
-0.145301819,-0.114730835,0.085227966,0.001464844,-0.020019531,0.909667969
-0.099525452,0.037857056,-0.174171448,0.002441406,-0.014648438,0.913818359
0.190391541,-0.038436890,0.008934021,0.005126953,-0.011230469,0.919433594
0.037803650,0.007339478,0.176780701,-0.002685547,-0.013671875,0.914306641
0.129356384,0.037857056,0.008934021,0.005615234,-0.007812500,0.918457031
-0.175819397,0.220962524,-0.158912659,0.000244141,-0.009521484,0.913085938
-0.023231506,-0.023178101,0.069969177,0.003417969,-0.015380859,0.910644531
0.175132751,0.022598267,-0.036842346,0.005615234,-0.014404297,0.912597656
0.053062439,0.053115845,-0.036842346,0.004394531,-0.011962891,0.916259766
0.022544861,-0.038436890,-0.052101135,0.003662109,-0.008056641,0.907226563
0.083580017,-0.099472046,-0.052101135,0.003662109,-0.013183594,0.916015625
0.068321228,0.037857056,0.008934021,0.003662109,-0.008544922,0.913330078
-0.007972717,0.129409790,0.054710388,0.000732422,-0.010009766,0.914306641
-0.069007874,0.083633423,-0.036842346,0.008056641,-0.015136719,0.917480469
0.007286072,0.144668579,-0.052101135,0.001464844,-0.011474609,0.920166016
0.220909119,-0.129989624,0.176780701,0.001708984,-0.012451172,0.917968750
-0.023231506,-0.129989624,0.131004333,0.008056641,-0.012207031,0.919921875
0.007286072,-0.038436890,0.024192810,0.004150391,-0.011718750,0.914062500
0.037803650,0.114151001,0.024192810,0.005126953,-0.012207031,0.923583984
0.022544861,0.022598267,-0.036842346,0.005126953,-0.011718750,0.913085938
-0.084266663,-0.053695679,0.039451599,0.004394531,-0.008300781,0.913330078
-0.023231506,0.053115845,-0.052101135,0.008544922,-0.008789063,0.915039063
0.068321228,0.022598267,-0.097877502,0.010498047,-0.013916016,0.922119141
0.083580017,-0.038436890,0.131004333,0.002197266,-0.012939453,0.923828125
0.053062439,-0.038436890,0.115745544,-0.000732422,-0.014648438,0.916015625
-0.130043030,-0.038436890,0.131004333,0.004882813,-0.009765625,0.917724609
0.037803650,0.098892212,0.024192810,0.000244141,-0.012207031,0.916503906
-0.130043030,-0.068954468,0.024192810,0.004638672,-0.008300781,0.921386719
-0.069007874,-0.007919312,0.008934021,0.002929688,-0.016357422,0.915283203
-0.236854553,-0.099472046,0.069969177,0.003173828,-0.014404297,0.913574219
-0.007972717,0.098892212,0.131004333,0.003417969,-0.013427734,0.916015625
-0.053749084,0.022598267,0.039451599,0.001953125,-0.013183594,0.906494141
-0.084266663,-0.068954468,0.085227966,0.008056641,-0.016357422,0.926025391
0.190391541,-0.084213257,-0.082618713,-0.001220703,-0.013916016,0.918212891
0.114097595,-0.068954468,0.024192810,-0.006347656,-0.014160156,0.918701172
-0.053749084,0.007339478,0.024192810,0.005371094,-0.013183594,0.915527344
-0.160560608,-0.084213257,-0.082618713,0.003662109,-0.013183594,0.916748047
0.129356384,0.037857056,-0.021583557,0.006103516,-0.017089844,0.909179688
0.022544861,0.068374634,0.054710388,0.008300781,-0.009033203,0.915039063
-0.084266663,-0.114730835,0.039451599,0.006347656,-0.020507813,0.914794922
0.236167908,0.129409790,0.069969177,0.002929688,-0.011230469,0.920166016
0.022544861,0.175186157,-0.082618713,0.004882813,-0.013427734,0.922851563
-0.160560608,0.007339478,0.054710388,0.005371094,-0.015380859,0.912597656
-0.053749084,0.053115845,0.039451599,0.001953125,-0.011962891,0.914062500
-0.069007874,0.053115845,0.131004333,0.004150391,-0.009033203,0.924804688
-0.084266663,-0.038436890,0.024192810,-0.002685547,-0.016357422,0.912353516
0.144615173,-0.038436890,-0.052101135,0.002929688,-0.010253906,0.914306641
-0.038490295,-0.160507202,0.069969177,0.008300781,-0.015380859,0.915283203
-0.084266663,-0.038436890,0.115745544,0.001708984,-0.011718750,0.916992188
-0.114898682,-0.007919312,0.008934021,-0.001708984,-0.009521484,0.916992188
-0.084266663,0.053115845,-0.113136292,0.009765625,-0.008789063,0.920898438
-0.160560608,0.083633423,0.008934021,0.008056641,-0.009277344,0.913818359
0.037803650,0.083633423,0.039451599,0.005371094,-0.010253906,0.917480469
0.083580017,0.037857056,-0.006324768,0.002441406,-0.012451172,0.915039063
0.037803650,-0.084213257,0.161521912,0.007080078,-0.014160156,0.918457031
-0.114784241,-0.023178101,-0.006324768,0.005371094,-0.010498047,0.910156250
0.007286072,-0.236801147,-0.097877502,0.002929688,-0.015136719,0.916748047
-0.099525452,0.007339478,0.176780701,0.010742188,-0.010742188,0.914062500
-0.160560608,-0.053695679,-0.052101135,-0.000244141,-0.014404297,0.913085938
-0.191078186,0.114151001,0.054710388,0.007812500,-0.010498047,0.913085938
0.022544861,-0.129989624,-0.036842346,-0.003662109,-0.012695313,0.911621094
-0.175819397,0.022598267,0.039451599,0.003417969,-0.009521484,0.911621094
0.159873962,0.144668579,-0.052101135,0.000244141,-0.014404297,0.914062500
-0.038490295,0.007339478,-0.036842346,0.008789063,-0.013427734,0.913085938
-0.038490295,-0.007919312,0.008934021,-0.002685547,-0.011474609,0.920410156
0.007286072,0.205703735,-0.006324768,0.008056641,-0.013427734,0.911132813
-0.114784241,0.098892212,0.039451599,0.002929688,-0.012451172,0.908935547
-0.084266663,0.022598267,0.039451599,0.010498047,-0.014892578,0.913818359
-0.175819397,-0.206283569,-0.006324768,0.002441406,-0.015869141,0.915527344
-0.038490295,0.022598267,-0.021583557,0.000488281,-0.010986328,0.917724609
0.205650330,-0.084213257,-0.021583557,0.000732422,-0.011718750,0.911376953
-0.053749084,-0.114730835,0.069969177,0.004638672,-0.012939453,0.912353516
0.114097595,-0.038436890,0.115745544,0.006347656,-0.015625000,0.912109375
0.037803650,0.068374634,-0.036842346,0.000488281,-0.010986328,0.904785156
0.037803650,0.007339478,0.085227966,0.001464844,-0.014404297,0.921630859
-0.023231506,0.098892212,-0.036842346,0.006103516,-0.011230469,0.909667969
-0.099525452,-0.068954468,0.054710388,0.005371094,-0.015136719,0.911376953
0.098838806,0.098892212,-0.006324768,-0.000244141,-0.015869141,0.905029297
0.083580017,0.083633423,-0.006324768,-0.001708984,-0.011718750,0.912353516
-0.069007874,0.129409790,-0.113136292,0.003662109,-0.014160156,0.909179688
0.007286072,0.022598267,0.054710388,0.006103516,-0.013427734,0.920654297
0.053062439,-0.084213257,-0.128395081,0.002685547,-0.014892578,0.915283203
-0.023231506,0.129409790,-0.006324768,0.002197266,-0.014404297,0.927490234
-0.084266663,0.007339478,-0.067359924,0.006347656,-0.006835938,0.914062500
-0.007972717,-0.068954468,0.008934021,0.004882813,-0.012939453,0.921875000
0.144615173,0.144668579,0.146263123,0.007812500,-0.009033203,0.926269531
0.083580017,0.007339478,0.008934021,0.000732422,-0.016357422,0.918701172
-0.099525452,-0.129989624,-0.128395081,0.005859375,-0.011718750,0.907958984
0.068321228,0.114151001,0.039451599,0.007080078,-0.016113281,0.918457031
-0.023231506,0.068374634,0.054710388,0.002441406,-0.015136719,0.914550781
-0.130043030,0.159927368,-0.097877502,0.010498047,-0.007812500,0.915771484
0.175132751,-0.175765991,-0.143653870,0.007080078,-0.016113281,0.904296875
0.098838806,-0.053695679,-0.036842346,0.002929688,-0.011962891,0.914306641
0.083580017,0.022598267,-0.113136292,0.002685547,-0.015869141,0.913574219
-0.084266663,0.083633423,-0.006324768,0.000000000,-0.010009766,0.918701172
-0.053749084,-0.129989624,0.054710388,0.002685547,-0.010498047,0.905029297
-0.069007874,-0.038436890,0.085227966,0.006103516,-0.010742188,0.917480469
0.083580017,-0.023178101,-0.021583557,-0.000488281,-0.013183594,0.915283203
0.037803650,0.053115845,-0.036842346,0.003173828,-0.008544922,0.916992188
-0.084266663,-0.068954468,0.024192810,0.002685547,-0.008789063,0.907714844
0.144615173,0.022598267,0.024192810,-0.000976563,-0.015625000,0.915771484
0.129356384,0.068374634,-0.052101135,0.005126953,-0.013183594,0.921142578
-0.114784241,0.037857056,-0.021583557,0.010009766,-0.012451172,0.917480469
-0.145301819,-0.023178101,0.115745544,0.007324219,-0.011230469,0.920654297
0.190391541,-0.191024780,-0.006324768,0.009033203,-0.011718750,0.914550781
0.083580017,0.159927368,0.039451599,0.000732422,-0.018798828,0.917480469
0.022544861,-0.007919312,0.069969177,0.002685547,-0.014160156,0.909179688
-0.038490295,-0.145248413,0.024192810,0.004638672,-0.013183594,0.912109375
-0.023231506,0.022598267,-0.097877502,0.004394531,-0.010742188,0.913085938
0.022544861,-0.053695679,0.039451599,0.002929688,-0.018798828,0.918701172
0.083580017,0.037857056,-0.219947815,0.008300781,-0.012207031,0.911621094
0.068321228,0.037857056,0.100486755,0.004394531,-0.007812500,0.912597656
0.098838806,0.053115845,-0.006324768,0.004394531,-0.014648438,0.923095703
-0.007972717,-0.023178101,0.024192810,0.002929688,-0.011718750,0.917480469
-0.053749084,-0.038436890,-0.036842346,0.006591797,-0.008056641,0.919189453
-0.114784241,-0.023178101,0.039451599,0.005371094,-0.017333984,0.911132813
-0.145301819,-0.007919312,0.008934021,0.002197266,-0.009765625,0.919677734
0.159873962,0.037857056,0.039451599,0.007812500,-0.010986328,0.905761719
-0.023231506,-0.236801147,-0.006324768,0.004638672,-0.014892578,0.903320313
0.083580017,0.129409790,-0.082618713,0.005615234,-0.018554688,0.914794922
0.022544861,0.129409790,-0.036842346,0.004882813,-0.014892578,0.913574219
-0.221595764,-0.007919312,-0.052101135,0.004882813,-0.015625000,0.911132813
-0.069007874,-0.023178101,0.024192810,0.000488281,-0.007812500,0.913574219
0.007286072,-0.068954468,0.115745544,0.000244141,-0.016357422,0.923095703
-0.023231506,-0.114730835,0.131004333,0.008789063,-0.014404297,0.912353516
0.205650330,-0.038436890,0.146263123,-0.002441406,-0.007812500,0.916015625
0.068321228,-0.221542358,0.100486755,0.003662109,-0.012207031,0.916992188
-0.053749084,-0.129989624,0.069969177,0.004394531,-0.010009766,0.904541016
0.053062439,0.083633423,-0.082618713,0.002197266,-0.006835938,0.907470703
-0.007972717,-0.023178101,0.100486755,0.000000000,-0.016845703,0.917968750
0.037803650,0.068374634,0.069969177,0.006591797,-0.010253906,0.921386719
-0.023231506,0.205703735,0.100486755,-0.007568359,-0.015136719,0.919921875
0.007286072,-0.145248413,0.222557068,0.005615234,-0.016845703,0.920898438
-0.114784241,0.098892212,0.039451599,0.005126953,-0.009033203,0.912109375
-0.023231506,0.236221313,0.039451599,0.007080078,-0.014160156,0.914062500
-0.069007874,-0.129989624,-0.174171448,0.010742188,-0.014160156,0.906982422
0.175132751,-0.221542358,0.008934021,0.003417969,-0.013183594,0.922851563
-0.160560608,0.068374634,-0.082618713,0.005371094,-0.012451172,0.911621094
-0.038490295,0.022598267,0.069969177,0.002441406,-0.005615234,0.909667969
-0.099525452,0.007339478,0.161521912,0.007568359,-0.015869141,0.906005859
-0.114784241,0.037857056,-0.021583557,0.003662109,-0.010742188,0.929199219
0.037803650,0.114151001,0.039451599,0.003906250,-0.013427734,0.917480469
0.007286072,0.037857056,-0.006324768,0.007080078,-0.008789063,0.924316406
0.007286072,0.007339478,-0.067359924,0.006591797,-0.010253906,0.911132813
-0.007972717,0.068374634,-0.158912659,0.006103516,-0.010009766,0.902343750
-0.007972717,-0.099472046,-0.036842346,0.005615234,-0.014892578,0.910156250
0.129356384,-0.053695679,0.069969177,0.000732422,-0.012939453,0.912597656
0.068321228,0.175186157,-0.036842346,-0.001953125,-0.013671875,0.918457031
0.068321228,0.068374634,-0.082618713,0.005371094,-0.010986328,0.906005859
-0.053749084,0.083633423,-0.067359924,0.005126953,-0.013427734,0.916748047
-0.053749084,-0.114730835,0.008934021,0.002685547,-0.009033203,0.913574219
0.053062439,0.083633423,0.054710388,0.003417969,-0.011718750,0.916503906
-0.038490295,0.022598267,0.008934021,0.006347656,-0.010498047,0.908203125
0.037803650,0.053115845,0.085227966,0.008056641,-0.009033203,0.919433594
-0.023231506,-0.038436890,-0.067359924,0.001220703,-0.010253906,0.914550781
0.068321228,-0.221542358,-0.204689026,0.001708984,-0.012695313,0.914550781
0.007286072,-0.084213257,-0.128395081,0.000488281,-0.013671875,0.915527344
0.144615173,-0.007919312,0.069969177,0.003662109,-0.012451172,0.906494141
0.068321228,-0.023178101,0.115745544,0.003173828,-0.011718750,0.921630859
